ID,Name,Centroid
C258,Hildesheim,POINT (9.943774593471668 52.14465560369042)
C259,Holle,POINT (10.138268253320318 52.08561489848908)
C260,Nordstemmen,POINT (9.793459748364526 52.16611919028739)
C261,Sarstedt,POINT (9.85522639204433 52.24030869789441)
C262,Schellerten,POINT (10.09560594808681 52.16995501760045)
C263,Söhlde,POINT (10.18687578703234 52.18678966565699)
C264,Freden (Leine),POINT (9.927731210161227 51.93173139484022)
C265,Lamspringe,POINT (9.998323111514665 51.97388045301519)
C266,Sibbesse,POINT (9.904867044644549 52.03570346428318)
C267,Eime,POINT (9.700375194189366 52.06443552638545)
C268,Duingen,POINT (9.697285992345805 52.00656303610975)
C269,Gronau (Leine),POINT (9.80060688962065 52.079266516641276)
C270,Delligsen,POINT (9.794534836574448 51.93465008694118)
C271,Holzminden,POINT (9.495851285342084 51.78424201700244)
C272,Bevern,POINT (9.497271146557527 51.880383425537225)
C273,Golmbach,POINT (9.533874153894349 51.896126645472684)
C274,Holenberg,POINT (9.584625283789423 51.91236378584839)
C275,Negenborn,POINT (9.580192616757678 51.89061700812579)
C276,Boffzen,POINT (9.403382226639186 51.749829854859485)
C277,Derental,POINT (9.44599296423444 51.704843886570046)
C278,Fürstenberg,POINT (9.402864862901923 51.72744495393188)
C279,Lauenförde,POINT (9.407952810370897 51.670331289966185)
C280,Bodenwerder,POINT (9.516968127992211 51.95799587975337)
C281,Brevörde,POINT (9.427142696354773 51.913915031986)
C282,Halle,POINT (9.568219835057459 52.005111156214305)
C283,Hehlen,POINT (9.459055241645894 51.97038402048793)
C284,Heinsen,POINT (9.421859352357899 51.87206546478361)
C285,Heyen,POINT (9.511218711558314 52.00724521330536)
C286,Kirchbrak,POINT (9.560889324794475 51.949781716547264)
C287,Ottenstein,POINT (9.397502325910922 51.94979810468356)
C288,Pegestorf,POINT (9.486959164306468 51.93730403718361)
C289,Polle,POINT (9.391955676208404 51.888003507069584)
C290,Vahlbruch,POINT (9.35161816559078 51.916091621998724)
C291,Arholzen,POINT (9.562762159366658 51.86265526833565)
C292,Deensen,POINT (9.592350800636119 51.8529562512063)
C293,Dielmissen,POINT (9.607959878672103 51.9688375544172)
C294,Eimen,POINT (9.750052448591127 51.88334633584953)
C295,Eschershausen,POINT (9.636284134814773 51.92837421207509)
C296,Heinade,POINT (9.626487128632938 51.830343772435725)
C297,Holzen,POINT (9.667188112097655 51.942932244632935)
C298,Lenne,POINT (9.680303864659491 51.89508266104927)
C299,Lüerdissen,POINT (9.622088932992316 51.95584741333815)
C300,Stadtoldendorf,POINT (9.632128105869038 51.883044821365615)
