ID,Geometry
C34,"POLYGON ((6.8313055406485965 51.352758955236865, 6.8944464223532735 51.37090292112269, 6.90284265543789 51.367143173116126, 6.925960717815869 51.348150199842955, 6.917578807736262 51.34169953952932, 6.922763149005119 51.33100159021283, 6.94230820182778 51.31903083554976, 6.931334794258275 51.31230197264991, 6.933966113906398 51.30418587450405, 6.951122822803273 51.29534322223025, 6.9820284841951565 51.30016136592239, 6.980669685627746 51.29481531073593, 6.940681231126234 51.283365990793676, 6.936233471798972 51.27606078209576, 6.9141808527876805 51.276351575865974, 6.902756337391926 51.264669539571294, 6.848125583576227 51.27950837966956, 6.802382136166377 51.27541717272159, 6.800807478477555 51.301048886278814, 6.816659648150949 51.320249157535905, 6.802760445298967 51.32881089703954, 6.804967416416296 51.34788775281138, 6.8313055406485965 51.352758955236865))"
C35,"POLYGON ((7.00447000739484 51.35724334461971, 7.022111310364282 51.36528863010509, 7.036131020767145 51.36119982865494, 7.046575085897092 51.36829866057496, 7.054259853009011 51.36373149714669, 7.080595596029093 51.37422116154598, 7.089864117927003 51.36877166653396, 7.118884659693292 51.37915778125828, 7.149150739283821 51.37697236865249, 7.159027294247173 51.36541988364315, 7.1454461039685615 51.34233701413553, 7.16564102364566 51.32558500646179, 7.167015561687475 51.31315062403957, 7.107191912760105 51.30148979371396, 7.097039961171271 51.292397827741866, 7.044752329308263 51.304648253184624, 7.051409336548319 51.32343677101023, 7.019123645476774 51.32073299449845, 7.0122275006105435 51.315267807686176, 7.001194667937143 51.318954105447006, 7.004022582252912 51.324246826329144, 7.01126330631973 51.328084886335695, 7.00447000739484 51.35724334461971))"
C36,"POLYGON ((6.9820284841951565 51.30016136592239, 6.9930998534249165 51.32390758399375, 7.004022582252912 51.324246826329144, 7.001194667937143 51.318954105447006, 7.0122275006105435 51.315267807686176, 7.019123645476774 51.32073299449845, 7.051409336548319 51.32343677101023, 7.044752329308263 51.304648253184624, 7.097039961171271 51.292397827741866, 7.097557198427555 51.28286587461082, 7.082135313677192 51.279684523988095, 7.064968975109108 51.25995639131842, 7.042454096204896 51.25479726743234, 7.005051697885153 51.28951492686443, 6.980669685627746 51.29481531073593, 6.9820284841951565 51.30016136592239))"
C37,"POLYGON ((6.798824398818798 51.14476189846029, 6.816320124673891 51.144285634093656, 6.834880976693393 51.15907366897429, 6.849966177799979 51.161110117654985, 6.85708036871142 51.15530209638787, 6.848262391331055 51.13811125367936, 6.855195956678177 51.12602280459207, 6.880214049116103 51.11123108964839, 6.879667254429764 51.09884141469976, 6.854367661571993 51.084603890153964, 6.8209519010039745 51.07351025714304, 6.828359686605439 51.05637534120296, 6.812887345316478 51.046040624271804, 6.790805558346037 51.06712309233759, 6.773934133596984 51.06445911596052, 6.75225569163887 51.06609765273409, 6.741369792705412 51.077080595543926, 6.719663828946687 51.082640397588605, 6.708319935319483 51.07672251900931, 6.71283258731944 51.097950603002175, 6.696438632550447 51.10121924261108, 6.70070317412219 51.11462874573311, 6.714854492488389 51.118529994369915, 6.760415260657404 51.125268585467516, 6.771772946497698 51.13159561583323, 6.762916863919398 51.13842045435511, 6.76896585845443 51.14544249661327, 6.798824398818798 51.14476189846029))"
C38,"POLYGON ((6.586050252239823 51.151483895886514, 6.607652233866891 51.14222619429062, 6.614947535913904 51.15111515638382, 6.628254786551873 51.15317872774688, 6.654691628771043 51.13562220359777, 6.662875593622889 51.144051605853434, 6.668589951630447 51.130949414988834, 6.709696335959 51.13256101933835, 6.714854492488389 51.118529994369915, 6.70070317412219 51.11462874573311, 6.696438632550447 51.10121924261108, 6.682967822976451 51.11134730786019, 6.664191017023945 51.09983275200074, 6.655823251583385 51.10354870054005, 6.64793279521174 51.08314049012241, 6.6586460572790065 51.077115067548156, 6.625981106427922 51.0440988216336, 6.625585211837406 51.0382073166794, 6.636758159778285 51.03931719736492, 6.636974700409435 51.02644048303821, 6.579653883405418 51.017327235961446, 6.577007240300298 51.02345459045718, 6.565157182625038 51.02252507973316, 6.565077489156061 51.030716890539374, 6.550103057490478 51.03488921998623, 6.553402887602122 51.055364188706776, 6.537300558423945 51.051574159225304, 6.534571606689083 51.05906806351534, 6.526580520155537 51.05875870130655, 6.535277357807487 51.075869312069344, 6.519194159045709 51.085755463394484, 6.574342371660459 51.11460057272553, 6.580142689894334 51.12993225261415, 6.574280449896299 51.138378439707694, 6.593910916439321 51.140349579505624, 6.586050252239823 51.151483895886514))"
C39,"POLYGON ((6.534012667303932 51.144144275048085, 6.548381628955093 51.141664984155675, 6.569697697510255 51.15846715119327, 6.573405784902357 51.15209566498139, 6.586050252239823 51.151483895886514, 6.593910916439321 51.140349579505624, 6.574280449896299 51.138378439707694, 6.580142689894334 51.12993225261415, 6.574342371660459 51.11460057272553, 6.519194159045709 51.085755463394484, 6.535277357807487 51.075869312069344, 6.526580520155537 51.05875870130655, 6.491594403232609 51.04648800534434, 6.48081198800655 51.03468199039025, 6.459548174245884 51.04351598529185, 6.477081524880213 51.05624209970567, 6.451980149263609 51.05977931825839, 6.445343480176558 51.06665827701788, 6.454582376285739 51.081378609553475, 6.444382714940221 51.088557463331966, 6.4360950146010625 51.10081224413603, 6.444065027344222 51.11078530352034, 6.452987869382511 51.10909470313481, 6.463075078540486 51.116690715579196, 6.4809637016435175 51.11050313777231, 6.466826628903315 51.130323257454386, 6.469176209957094 51.13997598233503, 6.493160326578968 51.15046971945269, 6.512772072045022 51.1469960984122, 6.514678999388295 51.13983487956886, 6.534012667303932 51.144144275048085))"
C40,"POLYGON ((6.625448468918222 51.25074682626314, 6.652784792946753 51.260308749592454, 6.654880534166419 51.246890700394346, 6.676006011917866 51.23361854830581, 6.638866102502435 51.23062696522635, 6.645636541035364 51.211779427493944, 6.633614685155005 51.20742246578996, 6.6354342590674475 51.18390521756929, 6.6214361920312905 51.18047695141371, 6.600906341930279 51.17867651397917, 6.580920331497474 51.18926871897234, 6.586533225376501 51.19574939725246, 6.572210125670975 51.200537913683895, 6.569231792617949 51.21782694418042, 6.559451730265349 51.219119674640744, 6.561608211136916 51.22931945967402, 6.569742258573063 51.241305790587056, 6.604116796221205 51.24235600320185, 6.605115483492022 51.24769590494086, 6.625448468918222 51.25074682626314))"
C41,"POLYGON ((6.52342780971921 51.22558625203284, 6.530063410684976 51.22318065246009, 6.537980257601016 51.23190950872586, 6.561608211136916 51.22931945967402, 6.559451730265349 51.219119674640744, 6.569231792617949 51.21782694418042, 6.572210125670975 51.200537913683895, 6.586533225376501 51.19574939725246, 6.580920331497474 51.18926871897234, 6.600906341930279 51.17867651397917, 6.6214361920312905 51.18047695141371, 6.626728209047947 51.16506585169316, 6.6151561843914575 51.15970832872634, 6.614947535913904 51.15111515638382, 6.607652233866891 51.14222619429062, 6.586050252239823 51.151483895886514, 6.573405784902357 51.15209566498139, 6.569697697510255 51.15846715119327, 6.548381628955093 51.141664984155675, 6.534012667303932 51.144144275048085, 6.518257284024602 51.181361873634586, 6.490453031591835 51.170605358963826, 6.4807109557316185 51.176650106076245, 6.493189619651537 51.19309741226981, 6.494237333164733 51.22852812296408, 6.508511116414629 51.22650189113731, 6.510575722040012 51.22071564137659, 6.52342780971921 51.22558625203284))"
C42,"POLYGON ((6.7054445137005825 51.33644959729745, 6.714569524348152 51.33287071024218, 6.730834901280493 51.32285446415337, 6.734397355936703 51.310942352430544, 6.70260891526308 51.271818087148986, 6.726949835322453 51.25693846797535, 6.698098210922328 51.23537494820675, 6.676006011917866 51.23361854830581, 6.654880534166419 51.246890700394346, 6.652784792946753 51.260308749592454, 6.625448468918222 51.25074682626314, 6.6104324901714655 51.262945704303775, 6.595904709677756 51.261363025986604, 6.5846787502393385 51.28769289484957, 6.621893603834886 51.291426337226305, 6.622867890679274 51.308017875833784, 6.656418866683616 51.31040223216935, 6.694863866243255 51.324566382138194, 6.7054445137005825 51.33644959729745))"
C43,"POLYGON ((6.676006011917866 51.23361854830581, 6.698098210922328 51.23537494820675, 6.6885321429067375 51.230513663686615, 6.694043606618708 51.22458490731513, 6.723961627046241 51.224536316980945, 6.736866231429874 51.183636127046924, 6.780585728269965 51.185111043232915, 6.793801936136003 51.1800054339329, 6.798824398818798 51.14476189846029, 6.76896585845443 51.14544249661327, 6.762916863919398 51.13842045435511, 6.771772946497698 51.13159561583323, 6.760415260657404 51.125268585467516, 6.714854492488389 51.118529994369915, 6.709696335959 51.13256101933835, 6.668589951630447 51.130949414988834, 6.662875593622889 51.144051605853434, 6.654691628771043 51.13562220359777, 6.628254786551873 51.15317872774688, 6.614947535913904 51.15111515638382, 6.6151561843914575 51.15970832872634, 6.626728209047947 51.16506585169316, 6.6214361920312905 51.18047695141371, 6.6354342590674475 51.18390521756929, 6.633614685155005 51.20742246578996, 6.645636541035364 51.211779427493944, 6.638866102502435 51.23062696522635, 6.676006011917866 51.23361854830581))"
C44,"POLYGON ((6.696438632550447 51.10121924261108, 6.71283258731944 51.097950603002175, 6.708319935319483 51.07672251900931, 6.719663828946687 51.082640397588605, 6.741369792705412 51.077080595543926, 6.75225569163887 51.06609765273409, 6.761403854449311 51.04204924933966, 6.75173898330542 51.039810882980085, 6.742763618195831 51.04617052497122, 6.715478961097311 51.01523298887114, 6.646978730858525 51.02126659580641, 6.636974700409435 51.02644048303821, 6.636758159778285 51.03931719736492, 6.625585211837406 51.0382073166794, 6.625981106427922 51.0440988216336, 6.6586460572790065 51.077115067548156, 6.64793279521174 51.08314049012241, 6.655823251583385 51.10354870054005, 6.664191017023945 51.09983275200074, 6.682967822976451 51.11134730786019, 6.696438632550447 51.10121924261108))"
C45,"POLYGON ((6.153861413312652 51.30753897326535, 6.209863585794919 51.29646290620179, 6.234011532969539 51.27864042926884, 6.228429319238325 51.270748396788534, 6.241514696748705 51.252809900218985, 6.210040833561035 51.23793472719771, 6.1832003106140885 51.23326136415988, 6.137129259814938 51.23632901109836, 6.0828818463471785 51.22754239791856, 6.0719686726943545 51.24222707907746, 6.123868493127261 51.27439096683955, 6.153861413312652 51.30753897326535))"
C46,"POLYGON ((6.30424359698432 51.35990641931666, 6.33202232092472 51.37595432424633, 6.3583648349507635 51.377793640913026, 6.386397847611433 51.331295638754725, 6.406145581828373 51.31023391613434, 6.389099112812625 51.305786724355926, 6.377539786907395 51.30445613704946, 6.371593967540439 51.322989783789076, 6.319255443793453 51.31162777404439, 6.30424359698432 51.35990641931666))"
C47,"POLYGON ((6.471773894204207 51.41940666465794, 6.486066470233157 51.41613867564855, 6.516571344788025 51.42443900200793, 6.526259602179006 51.42306421183055, 6.534457852605807 51.4063938263874, 6.52458015508032 51.39901418666677, 6.491281124831801 51.40179251932142, 6.481838255357735 51.39743324882694, 6.487066184475128 51.34713715346808, 6.479358961044111 51.34971866120493, 6.472678758838181 51.342859702916144, 6.446904481497969 51.340007508387735, 6.4075207932321625 51.340995297078265, 6.386397847611433 51.331295638754725, 6.3583648349507635 51.377793640913026, 6.362619925758152 51.386498510593775, 6.387464766162549 51.39435489938103, 6.39723098676928 51.411491733202254, 6.461378822598651 51.405534375075085, 6.471773894204207 51.41940666465794))"
C48,"POLYGON ((6.275434480915757 51.356869342739316, 6.30424359698432 51.35990641931666, 6.319255443793453 51.31162777404439, 6.313977749608406 51.288234849916044, 6.32506338481983 51.27897925695669, 6.278428782363011 51.285661333990454, 6.2636373552061455 51.26820298630327, 6.241514696748705 51.252809900218985, 6.228429319238325 51.270748396788534, 6.234011532969539 51.27864042926884, 6.209863585794919 51.29646290620179, 6.153861413312652 51.30753897326535, 6.17069300430622 51.33301931938303, 6.191479357185296 51.335414160871075, 6.224296666578 51.365653295050606, 6.275434480915757 51.356869342739316))"
C49,"POLYGON ((6.0828818463471785 51.22754239791856, 6.137129259814938 51.23632901109836, 6.1832003106140885 51.23326136415988, 6.210040833561035 51.23793472719771, 6.236655833714647 51.214358480240804, 6.223027406048406 51.21138245114851, 6.226804909006539 51.201622580241256, 6.250130744569166 51.18942586633965, 6.210831046469691 51.16715609650262, 6.175043222325558 51.18447220052563, 6.180103940029656 51.186786363031814, 6.1657755087995 51.1941329459504, 6.100532760259659 51.17057739441153, 6.082111548128915 51.17205440125425, 6.067639102583851 51.22034994034558, 6.086093931718877 51.22322914284706, 6.0828818463471785 51.22754239791856))"
C50,"POLYGON ((6.241514696748705 51.252809900218985, 6.2636373552061455 51.26820298630327, 6.285795698597831 51.25724497084254, 6.302186044307829 51.22815456823627, 6.3310280571862005 51.21671567083487, 6.330322411430925 51.205953643815896, 6.314434852698812 51.19496345492705, 6.318507117790127 51.18183508172596, 6.2917908052681915 51.17511750297291, 6.250130744569166 51.18942586633965, 6.226804909006539 51.201622580241256, 6.223027406048406 51.21138245114851, 6.236655833714647 51.214358480240804, 6.210040833561035 51.23793472719771, 6.241514696748705 51.252809900218985))"
C51,"POLYGON ((6.386397847611433 51.331295638754725, 6.4075207932321625 51.340995297078265, 6.446904481497969 51.340007508387735, 6.472678758838181 51.342859702916144, 6.479358961044111 51.34971866120493, 6.487066184475128 51.34713715346808, 6.510231222086341 51.339827347573, 6.515017501201457 51.33256580269681, 6.513493633330644 51.3119710267454, 6.491134881784105 51.30045015860709, 6.425520928417349 51.278183054363126, 6.389099112812625 51.305786724355926, 6.406145581828373 51.31023391613434, 6.386397847611433 51.331295638754725))"
C52,"POLYGON ((6.319255443793453 51.31162777404439, 6.371593967540439 51.322989783789076, 6.377539786907395 51.30445613704946, 6.389099112812625 51.305786724355926, 6.425520928417349 51.278183054363126, 6.411632518674115 51.27392349740294, 6.457583869990996 51.247441847495814, 6.4146716364506675 51.218910083553666, 6.369130036167472 51.217130241499056, 6.358993432088112 51.22807193030491, 6.330846266977819 51.22397220934918, 6.3310280571862005 51.21671567083487, 6.302186044307829 51.22815456823627, 6.285795698597831 51.25724497084254, 6.2636373552061455 51.26820298630327, 6.278428782363011 51.285661333990454, 6.32506338481983 51.27897925695669, 6.313977749608406 51.288234849916044, 6.319255443793453 51.31162777404439))"
C53,"POLYGON ((6.491134881784105 51.30045015860709, 6.501043129768331 51.29062521729884, 6.5846787502393385 51.28769289484957, 6.595904709677756 51.261363025986604, 6.6104324901714655 51.262945704303775, 6.625448468918222 51.25074682626314, 6.605115483492022 51.24769590494086, 6.604116796221205 51.24235600320185, 6.569742258573063 51.241305790587056, 6.561608211136916 51.22931945967402, 6.537980257601016 51.23190950872586, 6.530063410684976 51.22318065246009, 6.52342780971921 51.22558625203284, 6.502281955020142 51.23479492894407, 6.477188312206853 51.23551170129169, 6.457583869990996 51.247441847495814, 6.411632518674115 51.27392349740294, 6.425520928417349 51.278183054363126, 6.491134881784105 51.30045015860709))"
